,Unnamed: 0,update,gender,region,age,RegionAgeRank,teamName,score,avgAgeScore,ageAdjScore,DCFCflag,SOCSflag,WESTflag,Nationalsflag,Liverpoolflag,Vardarflag,Wolvesflag,ROFCflag,MLSNextflag,MIDWESTflag,JAGSflag,MICHUnitedflag,WAZAflag,PATOS_MAGICflag,MI_STARS_ELITEflag,TROY_SCflag,club
621,621,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,53,DETROIT CITY FC WEST SELECT ROUGE [2224],28.71,27.36824561403509,1.3417543859649115,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,DCFC_WEST
622,622,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,54,PORTAGE SC GREEN [2285],28.62,27.36824561403509,1.2517543859649116,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
623,623,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,55,PLYMOUTH SC REIGN WHITE [2305],28.6,27.36824561403509,1.231754385964912,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
624,624,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,56,MIDLAND SC FUSION GREEN [2329],28.57,27.36824561403509,1.201754385964911,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
625,625,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,57,MOUNT PLEASANT SC [2349],28.56,27.36824561403509,1.1917543859649093,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
626,626,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,58,GOODRICH SC [2396],28.5,27.36824561403509,1.1317543859649106,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
627,627,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,59,MI REV RANGERS LP [2451],28.43,27.36824561403509,1.0617543859649103,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
628,628,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,60,BAY AREA SA BLUE [2454],28.42,27.36824561403509,1.0517543859649123,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
629,629,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,61,GARDEN CITY SC GALAXY ORANGE [2554],28.28,27.36824561403509,0.9117543859649118,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
630,630,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,62,SOUTH OAKLAND COUNTY SOCCER FORCE [2671],28.12,27.36824561403509,0.7517543859649116,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
631,631,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,63,SOUTHWEST MICHIGAN SC SWM KICKERS BLUE [2704],28.08,27.36824561403509,0.7117543859649089,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
632,632,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,64,FLUSHING FC U13 [2725],28.05,27.36824561403509,0.6817543859649113,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
633,633,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,65,MICHIGAN TIGERS FC SILVER [2739],28.03,27.36824561403509,0.6617543859649118,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
634,634,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,66,NATIONALS MACOMB SELECT BLACK [2746],28.02,27.36824561403509,0.6517543859649102,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Nationals
635,635,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,67,MFA REVOLUTION VOLT [2755],28.0,27.36824561403509,0.6317543859649106,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
636,636,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,68,MAFC LEGACY SOCCER ORGANIZATION THUNDER BLACK [2771],27.97,27.36824561403509,0.6017543859649095,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
637,637,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,69,SOUTH OAKLAND COUNTY SOCCER DETROIT CITY FC ROUGE [2784],27.96,27.36824561403509,0.5917543859649115,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,DCFC_SOCS
638,638,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,70,NATIONALS UNION WHITE [2818],27.92,27.36824561403509,0.5517543859649123,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Nationals
639,639,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,71,SALINE FC STING GOLD [2861],27.85,27.36824561403509,0.48175438596491205,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
640,640,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,72,ROMEO FC RAPIDS [2896],27.82,27.36824561403509,0.4517543859649109,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
641,641,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,73,ANN ARBOR UNITED SC ROYAL [2970],27.73,27.36824561403509,0.36175438596491105,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
642,642,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,74,MICHIGAN JAGUARS HURON VALLEY GREEN [2991],27.71,27.36824561403509,0.3417543859649115,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,JAGS
643,643,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,75,HARTLAND UNITED FC BLUE [3031],27.65,27.36824561403509,0.2817543859649092,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
644,644,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,76,FLUSHING FC BLACK [3073],27.6,27.36824561403509,0.23175438596491205,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
645,645,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,77,TKO PREMIER SC WHITE [3099],27.56,27.36824561403509,0.19175438596490935,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
646,646,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,78,MICHIGAN JAGUARS DEARBORN WHITE [3123],27.53,27.36824561403509,0.16175438596491176,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,JAGS
647,647,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,79,FARMINGTON SC FURY RED [3141],27.51,27.36824561403509,0.1417543859649122,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
648,648,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,80,LEGENDS FC BLUE [3165],27.47,27.36824561403509,0.10175438596490949,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
649,649,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,81,CAP CITY ATHLETIC 1847 BLUE [3177],27.46,27.36824561403509,0.09175438596491148,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
650,650,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,82,MIDWEST UNITED FC WHITE [3211],27.41,27.36824561403509,0.04175438596491077,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,MIDWEST
651,651,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,83,DETROIT CITY FC WEST ROUGE [3256],27.35,27.36824561403509,-0.018245614035087954,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,DCFC_WEST
652,652,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,84,MOUNT PLEASANT SC X TREME [3270],27.34,27.36824561403509,-0.028245614035089517,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
653,653,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,85,SAGINAW TOWNSHIP SA MICHIGAN WOLVES NORTH [3344],27.24,27.36824561403509,-0.12824561403509094,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Wolves
654,654,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,86,HOLLY ELITE [3360],27.22,27.36824561403509,-0.1482456140350905,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
655,655,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,87,TRAVERSE BAY AREA YS NORTH STORM [3376],27.21,27.36824561403509,-0.15824561403508852,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
656,656,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,88,WAZA FC BLACK [3390],27.2,27.36824561403509,-0.16824561403509009,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,WAZA
657,657,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,89,ROYAL OAK FC DA [3424],27.16,27.36824561403509,-0.20824561403508923,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,ROFC
658,658,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,90,MICHIGAN RUSH NORTHVILLE NERO [3426],27.15,27.36824561403509,-0.2182456140350908,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
659,659,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,91,AYSO UNITED GEO [3465],27.09,27.36824561403509,-0.2782456140350895,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
660,660,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,92,HOLLAND ROVERS FC RED [3470],27.09,27.36824561403509,-0.2782456140350895,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
661,661,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,93,MICHIGAN WOLVES HYPE [3491],27.06,27.36824561403509,-0.30824561403509065,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Wolves
662,662,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2009,94,PLYMOUTH CITY WARRIORS [3506],27.03,27.36824561403509,-0.33824561403508824,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
